stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Loligo vulgaris,1990,1.377100870944,0.0331573657327575,1.377100870944,0.0331573657327575
Loligo vulgaris,1991,0.298615090026906,0.0684068113464334,0.298615090026906,0.0684068113464334
Loligo vulgaris,1992,0.26858702231451,0.219216495990394,0.26858702231451,0.219216495990394
Loligo vulgaris,1993,0.237295611275305,0.248123872092902,0.237295611275305,0.248123872092902
Loligo vulgaris,1994,0.189167151745389,0.241379313519754,0.189167151745389,0.241379313519754
Loligo vulgaris,1995,0.139730106933937,0.163390117672984,0.139730106933937,0.163390117672984
Loligo vulgaris,1996,0.16904667163085,0.46913678491187,0.16904667163085,0.46913678491187
Loligo vulgaris,1997,0.109911053354107,0.120257865502457,0.109911053354107,0.120257865502457
Loligo vulgaris,1998,0.187003882715642,0.385534105093432,0.187003882715642,0.385534105093432
Loligo vulgaris,1999,0.227163466524199,0.290928573897325,0.227163466524199,0.290928573897325
Loligo vulgaris,2000,0.320842388338825,0.243435433174761,0.320842388338825,0.243435433174761
Loligo vulgaris,2001,0.51118517973456,0.305581651747585,0.51118517973456,0.305581651747585
Loligo vulgaris,2002,0.700830275536278,0.399489383321535,0.700830275536278,0.399489383321535
Loligo vulgaris,2003,0.604607932225375,0.224577777112078,0.604607932225375,0.224577777112078
Loligo vulgaris,2004,0.721912086786118,0.239684723582579,0.721912086786118,0.239684723582579
Loligo vulgaris,2005,0.875761504182134,0.278530246118734,0.875761504182134,0.278530246118734
Loligo vulgaris,2006,0.745427932799189,0.217615728696052,0.745427932799189,0.217615728696052
Loligo vulgaris,2007,0.731319656086179,0.154448175827233,0.731319656086179,0.154448175827233
Loligo vulgaris,2008,0.883622494704302,0.236616301091459,0.883622494704302,0.236616301091459
Loligo vulgaris,2009,0.850196488407847,0.13850611406439,0.850196488407847,0.13850611406439
Loligo vulgaris,2010,0.797138708697487,0.0663255643078182,0.797138708697487,0.0663255643078182
Loligo vulgaris,2011,1.41689870679575,0.156041887557908,1.41689870679575,0.156041887557908
Loligo vulgaris,2012,1.29639601431698,0.0991763832705602,1.29639601431698,0.0991763832705602
Loligo vulgaris,2013,1.7288201933832,0.0847953779058946,1.7288201933832,0.0847953779058946
Loligo vulgaris,2014,1.88598359532208,0.080914803936841,1.88598359532208,0.080914803936841
Loligo vulgaris,2015,2.07777897518444,0.0902168017509985,2.07777897518444,0.0902168017509985
Loligo vulgaris,2016,2.10003615371633,0.0846831725391936,2.10003615371633,0.0846831725391936
Loligo vulgaris,2017,2.45018229181564,0.129959985190612,2.45018229181564,0.129959985190612
Loligo vulgaris,2018,2.25619010244374,0.113972548542845,2.25619010244374,0.113972548542845
Loligo vulgaris,2019,2.76107190104506,0.185393310208922,2.76107190104506,0.185393310208922
Loligo vulgaris,2020,2.13259642891074,0.0980398745040243,2.13259642891074,0.0980398745040243
Loligo vulgaris,2021,2.26394213951329,0.100313332190506,2.26394213951329,0.100313332190506
